gamma,net_arch,log_prob_loss,target_log_probs,target_back_probs,reward_type,adv_coef,horizon,n_epochs,policy_name,n_traj,temp,n_trials,n_states,lr,val_coef,hard,use_returns,use_z,kl_coef,use_scheduler,scores_mean,scores_std,correls_mean,correls_std
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,True,False,False,1.0,False,0.1417432920806795,0.0610371463477993,0.15488173646655037,0.2754031689742694
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,True,False,False,1.0,False,0.15664576160730942,0.031198286751397557,-0.12967306641610324,0.34045391073554704
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,True,False,False,1.0,False,0.15310844819876407,0.03815831671114215,0.10658066448383323,0.3612694779849067
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,True,False,False,1.0,False,0.1084670692986888,0.06804405687688025,-0.15923104253374318,0.460892694741051
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,True,False,1.0,False,1.0,0.0,0.7940186482143181,0.04203308880515913
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.09618384147837143,0.06731213579991221,0.007204645763121254,0.23500178295944268
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.10019396824594382,0.05542922584857473,0.3187154111718226,0.2337132271158744
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.09867607540110404,0.05628529276506018,0.1627235504888628,0.2440848440320338
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.14140709200743445,0.06168377570866112,0.04846538353315055,0.40189266745600694
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.08909719715782027,0.06826361995189927,-0.13025409539716973,0.3321370592670121
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,True,False,1.0,False,0.17226276280988162,0.0,0.47101294488585044,0.1308528922793625
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.6689051051239527,0.4055067744433763,0.6083299819661436,0.24576714035873748
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.3378075707845144,0.33109621464719563,0.3692049290616845,0.2836812641372348
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.15995041857962872,0.02459131221412106,0.22089413359909837,0.26089841592405866
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.11345529084138828,0.07217764382920504,0.018690061832897474,0.3593649660873231
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.33769930254297165,0.3308730794661801,0.2677205743739636,0.22575462904500362
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.6687480121611695,0.40537861003791287,0.36233600277267464,0.19088982718049494
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.6411168482213825,0.44164253205347,0.506115584311501,0.1935524206089726
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.48813392151712004,0.2877797923974694
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,True,False,False,1.0,False,0.09109330561654183,0.06623056762803926,-0.08847689016743807,0.2285600390322642
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.5033576576859291,0.40550677444337635,0.593606612395511,0.18090084580908955
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,True,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.5450978472330551,0.2136830009857925
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,True,False,False,1.0,False,0.1523337375778935,0.03983258419592732,0.3550753072457623,0.25788930486035994
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,0.6688123444025527,0.4054310710035379,0.5742303832785612,0.22385945812392774
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,1.0,0.0,0.9205616742356317,0.024918019699206637
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,True,False,1.0,False,0.8344525525619764,0.3310948948760474,0.6868190623691978,0.2547030943235914
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,1.0,0.0,0.8985476175334401,0.030968467383578523
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17226240378645985,7.18046843528608e-07,0.5198944355561878,0.1387484276784076
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,0.999775941158289,0.0004481176834217671,0.7323903229166818,0.20372830132546682
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,1.0,0.0,0.8238543048538292,0.027194493442232966
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.29122985195867723,0.3583737471501383,0.3129628688378609,0.23210010570291287
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17224711290690095,2.3011922565749178e-05,-0.23678872332912393,0.09949100529920622
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.09846985387051284,0.06218376819116387,0.157023704925653,0.5386485592461772
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,0.6101120856328274,0.4727368033302935,0.6102114728689624,0.20637902867968724
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.09743067715980433,0.061421093377816205,-0.14472355552259036,0.26406153869545146
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.12382901841715184,0.059596574832385465,0.20974253219486766,0.17161841066189476
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.12384309519523198,0.03706407303552849,0.05236742853196978,0.49800191373893876
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,True,False,False,1.0,False,0.12631442619867422,0.05654957718336086,-0.2547903802506566,0.085483183346898
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17224870382340116,2.3190034157993352e-05,0.4702807336572744,0.17647736394742572
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.3785560824745988,0.31811875420712393,0.38652423262437546,0.26779523962304824
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.2738881737616299,0.36395646220840255,-0.06994379924012736,0.5851900840565901
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,0.5033475833929291,0.40551500048629563,0.5238212558466848,0.3527562902423324
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,True,False,1.0,False,0.1722591688333472,7.187953068876762e-06,0.2762780583185028,0.177172925154971
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17224797894666066,6.681859127977092e-06,0.23322628140617013,0.05156450363488113
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.17226276280988162,0.0,0.2898951613048012,0.10926523865125393
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.16013729960993772,0.014575472440420161,0.07554604355733512,0.6221826652658228
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.12205783830256096,0.0635220341300951,0.23355349185073448,0.3463467005655194
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.3378102102479053,0.3310948948760474,0.3474031286356386,0.30418993193133
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.29876904120336123,0.3510154491853141,0.4061068291867116,0.214544921225048
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.3162609503406227,0.3444069711356692,0.23098590121202672,0.3305781922889492
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.8341846574462867,0.3309613539055365,0.3468475826806601,0.2922983892226997
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.1552584350602017,0.034008114924658696,0.13860300092449346,0.37627581915065356
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17224711476199617,1.2105748536392402e-05,-0.052850708674432444,0.1763612587397191
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.3099470796533992,0.3492199677770336,0.36916861564861986,0.22767210007284786
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.18594203389521283,0.06863895716910542,-0.08770861178902407,0.49303061341839766
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,1.0,0.0,0.8496100303498031,0.013098275801216743
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,True,False,False,1.0,False,0.29805956072747947,0.3537771915696958,0.08307224622420664,0.4418391110639328
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.8336635293267882,0.3307008639335411,0.4420778788260698,0.253740440168249
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.1974041365318629,0.13243587527188574,-0.18493974785774375,0.5457490155049664
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.6689051051239527,0.4055067744433763,0.5514141770740933,0.3156673921709297
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.15663230232645453,0.031191557474215967,0.09403235976706316,0.4195540253791136
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.17225461223541352,1.006702393104052e-05,0.24593963017572457,0.16367888419320767
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.45758654376169233,0.4333292250203107,0.1360272338905713,0.4747434918932384
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.14325466904735207,0.057984005750593884,-0.06696621087955534,0.12973696055251213
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.14219666442539008,0.0600860052046061,-0.06801999515975987,0.4097259456165107
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.15664970144443086,0.031200255021211168,-0.02171564316227951,0.28180620605225193
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.264966333807601,0.3711588520729061,0.06557037782913505,0.3419597639520379
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.0,False,False,False,1.0,False,0.11073761941230595,0.07553036881298128,-0.46751356418617573,0.3420164651430942
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,1.0,0.0,0.851543446175414,0.02719664065664778
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.12225135456533172,0.09823841842341693,-0.22264468987598246,0.39515842395020667
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.14938391063342732,0.03095183279870276,0.15822783228348808,0.2611267061075641
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.17226117989921025,3.165821342787645e-06,0.24722324050738553,0.1484337106491178
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,True,False,False,1.0,False,0.17225567742957032,1.3350126895204316e-05,-0.2740865407954033,0.1040466896764031
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.17223173102184364,4.212591337673333e-05,-0.21516482053470912,0.38500558872350066
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.45306709288889147,0.24142980753708435
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.3378102102479053,0.3310948948760474,0.3186960039365932,0.2804065076917817
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.14255087071103506,0.05938625735466144,-0.05867690880370028,0.2867984530192794
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.7013296691048577,0.1688761604599489
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.1549124343093591,0.03415058082714052,-0.14488304421560502,0.38367359429560116
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.14743635359374896,0.04965281843226534,0.19809031387525297,0.19379833559524356
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.3378102102479053,0.3310948948760474,0.33910516578125277,0.26488646789128883
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.17226276280988162,0.0,0.4018086785358664,0.179931369264486
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.57152444643042,0.27481550083718703
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.6689051051239527,0.4055067744433763,0.5919497927260204,0.2561959007375826
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.1179644113770935,0.06692212317020725,0.04600595066108919,0.34047086241860763
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.0,False,False,False,1.0,False,0.6689051051239527,0.4055067744433763,0.5815139088209312,0.25456330665442245
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.8344525525619764,0.3310948948760474,0.8455533313383808,0.18469418247977812
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.9992131290241104,0.0007751370281166952,0.7918479524576106,0.1248524304346983
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.4620589848580883,0.4368633028401809,0.5969785174858532,0.31974370293208293
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.5033576576859289,0.4055067744433763,0.6080858063629536,0.28755117301761174
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.6689051051239527,0.40550677444337635,0.6636371532371009,0.255665145057193
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.17226012737125987,4.289556250543227e-06,0.2508414802998355,0.05669908655147064
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,1.0,0.0,0.9107795925021961,0.024582917993258815
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.10032345694169639,0.0632057661257534,0.4091853364370291,0.21731083000386361
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.13243124129386008,0.05354161102714339,0.17114871257843872,0.21957222866749013
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.11670843086535902,0.06803489995545815,0.6263284857099535,0.08122331691111827
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.1441414018366457,0.03477712333575254,0.5701995821709662,0.11714462806761998
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.17225162433048755,2.2276958788125525e-05,0.4316337563182663,0.1893346130203077
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.1525116846881318,0.039502156243499606,0.5663393859398796,0.0823055059070648
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,1,5,6,0.001,0.5,False,False,False,1.0,False,0.17226276280988162,0.0,0.5441104727656978,0.12188713328062127
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.6689051051239526,0.40550677444337635,0.6526404218662467,0.2971501945971666
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,False,False,False,1.0,False,0.6689051051239526,0.40550677444337635,0.6828030440252422,0.26695879418971963
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.09424919856111276,0.0,0.629769397233858,0.09252508739140165
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.10985184205348601,0.031205286984746495,0.677743000838961,0.08166207477120387
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.12544268258830188,0.03820406424898533,0.6424388494054347,0.0675331947499209
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.09987796381924213,0.06379879203504203,0.597613068816899,0.06194217550777385
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.1571072059063344,0.030311022010557853,0.6472062581139921,0.03271579152230727
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.08361724381276556,0.053145764444149805,0.5016203609257609,0.1617295848992949
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,0.5031248712002823,0.4052218375491153,0.4349195724914342,0.1972027559031877
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,0.12818484239657807,0.05767707756406092,0.4134417776865167,0.17803806438940986
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.0,False,False,False,1.0,False,0.14947412391697598,0.04556054182684614,0.005405633616435102,0.371479927239303
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,0.17226276280988162,0.0,0.2697589070457399,0.29789034543163345
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.541946686203665,0.04810014413245748
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.7041081933016033,0.17758395971086097
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.561002806604508,0.12190939470121982
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,0.17226276280988162,0.0,0.5014828163922426,0.10658782733993623
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.09868034399083185,0.0622111599111725,0.5312489271795215,0.1527654958115134
0.99,"[8, 8]",kl,True,True,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.8176578704052151,0.09906285604343755
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,20,5,5,6,0.001,0.5,False,False,False,1.0,False,0.999644318776016,0.0007113624479679004,0.5387850368613634,0.044851478279198435
0.99,"[8, 8]",kl,True,True,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.7458441366753281,0.13791957997850754
0.99,"[8, 8]",kl,True,False,state,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,0.17226276280988162,0.0,-0.24111179154305978,0.1048558108355448
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,True,False,False,1.0,False,0.17226276280988162,0.0,0.49884897912420917,0.1902078208845676
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,1.0,0.0,0.6034809258020405,0.16148046712531233
0.99,"[8, 8]",kl,True,True,next state only,1.0,7,100,Hard Smax,100,1,5,6,0.001,0.5,False,False,False,1.0,False,0.14963653205014943,0.03084443813255732,0.6104627101968398,0.12963215502709427
0.99,"[8, 8]",kl,True,False,next state only,0.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,0.12544817114031773,0.0382107830213394,0.04524734141358555,0.13208914382448878
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.0,True,False,False,1.0,False,0.8341712378274735,0.33095468585963994,0.7713163662849221,0.2613567025576065
0.99,"[8, 8]",kl,True,True,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,0.8344070546984257,0.33107215766786224,0.6035917025432884,0.19434194671448868
0.99,"[8, 8]",kl,True,False,state,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,0.17226276280988162,0.0,0.2961236603159171,0.12179706667277537
0.99,"[8, 8]",kl,True,False,next state only,1.0,7,100,Hard Smax,100,5,5,6,0.001,0.5,False,False,False,1.0,False,0.8336703477601878,0.3307043125393328,0.3701079832458814,0.15630679043280044
